25	13	80.4	71.375	84.0	72.75	11.940000000000001	4.8875	13.428	5.85875	90.5	124.8	0.607	12.4	16.7	0.293	0.537	11.0	17.1	0.195	95.8	108.3	0.524	12.1	20.1	0.22	0.48	13.8	73.8	0.222	2	10	1.0	0	1.0	0	0	2	
26	27	78.2	72.375	82.6	72.375	11.239999999999998	5.0	13.680000000000001	6.762499999999999	96.8	116.8	0.547	11.8	24.4	0.221	0.494	16.8	24.4	0.234	98.3	131.3	0.541	10.6	43.8	0.235	0.512	14.7	19.0	0.153	1	2	1.0	1.0	1.0	1.0	0	2	
28	6	81.4	72.125	85.8	71.125	15.6	1.8750000000000002	14.280000000000001	4.175	95.2	114.5	0.494	10.0	30.4	0.279	0.44	12.2	17.8	0.202	99.9	117.1	0.548	12.0	27.5	0.149	0.42	15.8	24.5	0.172	2	3	1.0	1.0	1.0	1.0	0	2	
3	12	77.8	71.875	81.4	72.5	9.34	5.8374999999999995	20.18	2.325	103.0	113.6	0.521	13.1	30.0	0.165	0.601	16.4	29.3	0.169	103.6	113.7	0.559	12.9	17.0	0.28	0.519	11.8	18.5	0.125	2	2	0.0	1.0	0.0	1.0	0	1	
9	22	79.0	71.875	78.4	70.625	8.860000000000001	2.75	12.68	1.475	95.2	95.6	0.44	12.2	17.8	0.202	0.494	10.0	30.4	0.279	94.3	101.8	0.416	9.8	29.4	0.247	0.505	8.8	34.8	0.103	2	2	0.0	0.0	0.0	0.0	0	1	
21	24	79.8	72.375	78.8	73.75	10.22	4.05	9.16	3.1875	100.3	102.6	0.447	8.7	25.5	0.202	0.47	12.0	11.1	0.214	96.8	97.1	0.494	16.8	24.4	0.234	0.547	11.8	24.4	0.221	2	2	1.0	0.0	1.0	0.0	0	1	
16	4	79.4	74.125	77.8	72.625	10.54	5.574999999999999	15.419999999999998	3.2087499999999993	94.3	114.5	0.505	8.8	34.8	0.103	0.416	9.8	29.4	0.247	96.5	110.9	0.489	9.1	23.4	0.225	0.44	7.4	20.0	0.163	2	2	1.0	1.0	1.0	1.0	0	2	
7	11	77.0	72.375	81.4	70.75	12.5	2.5124999999999997	15.14	3.1499999999999995	103.6	105.8	0.519	11.8	18.5	0.125	0.559	12.9	17.0	0.28	99.4	114.7	0.552	12.5	26.3	0.221	0.573	13.2	27.5	0.202	2	2	0.0	0.0	0.0	0.0	0	2	
29	14	79.4	73.875	76.4	74.5	14.739999999999998	1.925	9.78	6.725000000000001	90.5	114.9	0.537	11.0	17.1	0.195	0.607	12.4	16.7	0.293	99.4	120.7	0.573	13.2	27.5	0.202	0.552	12.5	26.3	0.221	3	2	0.0	1.0	0.0	1.0	0	1	
19	10	76.6	73.375	88.0	74.0	14.959999999999999	2.3625000000000003	14.74	1.3125	107.1	95.3	0.429	9.6	9.6	0.25	0.494	19.7	28.2	0.301	98.3	101.8	0.512	14.7	19.0	0.153	0.541	10.6	43.8	0.235	2	3	0.0	0.0	0.0	0.0	0	2	
23	1	77.4	73.85714285714286	79.0	72.125	8.440000000000001	5.171428571428572	10.7	6.574999999999999	100.3	96.7	0.47	12.0	11.1	0.214	0.447	8.7	25.5	0.202	103.4	110.2	0.568	18.0	33.3	0.159	0.457	15.7	24.0	0.138	3	2	0.0	1.0	0.0	1.0	0	2	
4	2	78.6	72.25	81.6	71.0	12.44	3.5300000000000002	14.170000000000002	4.025	96.85	105.35	0.4535	8.15	23.75	0.221	0.4465	12.05	21.7	0.157	98.6	111.75	0.577	13.85	18.4	0.183	0.486	11.649999999999999	32.65	0.202	1	2	1.0	0.5	1.0	0.5	0	2	
6	22	85.8	71.125	78.4	70.375	13.739999999999998	2.475	10.34	1.9249999999999996	96.9	108.6	0.521	14.05	24.45	0.176	0.4155	15.65	30.6	0.1805	94.8	93.94999999999999	0.40249999999999997	9.0	26.75	0.1655	0.5235000000000001	9.850000000000001	28.95	0.078	1	1	1.0	0.0	1.0	0.0	0	1	
20	15	79.6	72.125	79.2	73.125	5.9	3.2875000000000005	10.899999999999997	4.324999999999999	99.9	88.1	0.42	15.8	24.5	0.172	0.548	12.0	27.5	0.149	91.2	111.8	0.519	12.4	26.8	0.238	0.453	9.2	30.6	0.233	4	3	0.0	1.0	0.0	1.0	0	1	
27	19	82.6	72.0	76.6	73.375	12.830000000000002	4.8062499999999995	14.479999999999999	2.925	94.65	121.65	0.5175000000000001	9.8	32.349999999999994	0.26949999999999996	0.47750000000000004	14.7	17.6	0.305	107.4	100.55	0.46199999999999997	10.1	16.35	0.2	0.5135000000000001	15.8	23.9	0.28800000000000003	2	1	1.0	0.0	1.0	0.0	0	1	
17	3	77.6	74.0	75.2	73.5	10.03	3.5	10.549999999999999	4.450000000000001	96.5	99.5	0.44	7.4	20.0	0.163	0.489	9.1	23.4	0.225	101.4	108.4	0.5075000000000001	13.7	27.75	0.18	0.507	13.649999999999999	27.6	0.15100000000000002	3	1	0.0	0.5	0.0	0.5	0	1	
5	12	80.2	71.375	81.4	71.625	12.8	2.8374999999999995	15.62	2.4375	94.2	111.5	0.451	10.2	35.3	0.239	0.553	11.3	7.5	0.197	101.69999999999999	103.9	0.486	11.9	21.45	0.20650000000000002	0.5065	13.05	22.0	0.16	2	1	1.0	0.5	1.0	0.5	0	1	
8	25	78.8	72.5	80.4	71.375	12.24	2.4375	12.84	3.29375	107.1	99.9	0.494	19.7	28.2	0.301	0.429	9.6	9.6	0.25	95.65	115.0	0.5445	12.4	19.049999999999997	0.2875	0.494	8.45	22.450000000000003	0.27349999999999997	3	2	1.0	0.5	1.0	0.5	0	2	
26	18	78.2	72.375	81.8	72.25	12.459999999999999	2.95	14.12	1.375	93.9	110.0	0.495	13.25	20.299999999999997	0.339	0.494	12.9	22.65	0.269	91.2	107.5	0.453	9.2	30.6	0.233	0.519	12.4	26.8	0.238	2	3	0.5	0.0	0.5	0.0	0	1	
13	29	84.0	72.75	79.4	73.875	11.1	4.825	12.559999999999999	2.4124999999999996	100.8	113.1	0.451	5.9	27.8	0.352	0.482	12.4	21.4	0.282	91.3	109.55000000000001	0.495	12.05	23.0	0.28400000000000003	0.521	12.75	20.549999999999997	0.2415	3	2	1.0	0.5	1.0	0.5	0	1	
9	17	79.0	71.875	77.6	74.0	10.36	3.7624999999999997	10.02	4.8125	95.25	104.44999999999999	0.491	11.55	20.450000000000003	0.1275	0.4415	9.1	27.25	0.18150000000000002	99.1	103.8	0.47550000000000003	9.9	19.5	0.195	0.4975	12.399999999999999	23.4	0.2495	2	1	0.5	0.5	0.5	0.5	0	1	
24	10	78.8	73.75	88.0	73.375	10.77	2.7999999999999994	16.240000000000002	1.9212500000000001	100.65	96.19999999999999	0.4835	14.5	19.2	0.2285	0.495	14.05	25.95	0.2565	103.0	107.5	0.5225	13.3	19.3	0.21400000000000002	0.518	10.6	33.45	0.1925	2	2	0.0	0.5	0.0	0.5	0	2	
16	27	79.4	74.125	80.2	72.25	9.549999999999999	3.85625	9.9	5.035416666666666	95.75	104.05	0.479	12.75	29.099999999999998	0.127	0.417	8.5	26.75	0.23199999999999998	94.3	116.0	0.5056666666666667	9.466666666666667	26.099999999999994	0.25199999999999995	0.45	12.766666666666666	16.3	0.246	2	1	0.5	1.0	0.5	1.0	0	2	
21	14	79.8	72.375	76.4	74.5	12.470000000000002	2.4687499999999996	8.809999999999999	6.110000000000001	102.4	100.25	0.445	12.5	26.5	0.247	0.4715	12.1	12.55	0.2185	95.75	108.65	0.504	13.149999999999999	25.95	0.196	0.5025000000000001	12.8	27.6	0.297	2	2	1.0	0.5	1.0	0.5	0	1	
15	30	79.0	73.25	82.6	69.875	10.84	3.7125	10.540000000000001	3.325	93.80000000000001	109.85	0.501	11.7	25.35	0.241	0.5095	10.3	23.85	0.281	103.4	95.7	0.457	15.7	24.0	0.138	0.568	18.0	33.3	0.159	1	3	0.5	0.0	0.5	0.0	0	1	
11	7	81.4	70.75	76.6	74.125	14.310000000000002	2.70625	10.66	5.5625	96.25	114.30000000000001	0.5655	15.1	20.75	0.289	0.5305	11.1	20.9	0.226	98.35	105.55	0.5035000000000001	10.4	16.4	0.1875	0.569	15.3	16.1	0.3185	2	2	0.5	0.0	0.5	0.0	0	1	
1	26	79.0	72.375	78.2	72.125	10.229999999999999	6.865	12.333333333333332	2.8999999999999995	101.85	106.95	0.546	14.6	23.95	0.16749999999999998	0.41900000000000004	17.25	16.45	0.138	92.40000000000002	112.86666666666667	0.5006666666666667	12.799999999999999	22.7	0.3006666666666667	0.5223333333333333	12.466666666666667	23.73333333333333	0.28400000000000003	2	2	1.0	0.6666666666666666	1.0	0.6666666666666666	0	1	
3	5	77.8	71.875	80.2	71.375	9.726666666666665	5.208333333333334	13.39	4.4437500000000005	101.5	107.66666666666667	0.507	14.366666666666665	26.3	0.21133333333333335	0.5083333333333333	13.233333333333333	24.733333333333334	0.17633333333333334	93.80000000000001	118.9	0.5135	10.7	34.75	0.22999999999999998	0.5405	11.850000000000001	13.25	0.14400000000000002	2	2	0.3333333333333333	1.0	0.3333333333333333	1.0	0	2	
28	8	81.4	72.125	78.8	72.5	12.44	2.1375	12.970000000000002	2.5312499999999996	94.55000000000001	105.7	0.4525	12.75	33.55	0.234	0.46699999999999997	14.15	19.6	0.2025	105.5	99.2	0.45199999999999996	16.2	28.4	0.3055	0.46950000000000003	10.95	9.8	0.2015	3	2	0.5	0.5	0.5	0.5	0	1	
13	24	84.0	72.75	77.4	72.875	9.809999999999999	4.19375	11.133333333333331	2.514166666666667	94.8	106.1	0.4485	9.15	27.9	0.2605	0.4635	15.5	19.049999999999997	0.2095	100.63333333333333	97.26666666666665	0.47433333333333333	12.933333333333332	20.599999999999998	0.219	0.48666666666666664	13.800000000000002	22.366666666666664	0.2833333333333334	1	1	1.0	0.0	1.0	0.0	0	1	
6	11	85.8	71.75	81.4	70.75	13.5	3.1500000000000004	12.639999999999999	2.6499999999999995	96.76666666666667	108.66666666666667	0.5046666666666667	12.1	24.96666666666667	0.20066666666666666	0.44366666666666665	16.2	31.233333333333334	0.18000000000000002	94.66666666666667	110.06666666666668	0.5396666666666666	15.366666666666667	21.53333333333333	0.2503333333333333	0.49899999999999994	10.299999999999999	22.433333333333334	0.21666666666666667	3	2	1.0	0.6666666666666666	1.0	0.6666666666666666	0	1	
12	14	81.4	72.75	76.4	74.5	13.526666666666667	3.2145833333333327	9.5	4.045833333333333	98.93333333333332	105.3	0.5	12.066666666666668	20.633333333333333	0.168	0.5296666666666666	12.433333333333332	26.066666666666666	0.18033333333333335	99.13333333333333	102.66666666666667	0.4836666666666667	14.666666666666666	25.266666666666666	0.20333333333333334	0.5086666666666667	13.733333333333334	26.733333333333334	0.247	3	2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	1	
23	22	77.4	74.42857142857143	78.4	70.625	5.81	4.609523809523809	10.68	2.3083333333333336	100.3	84.25	0.4255	15.4	10.0	0.176	0.48550000000000004	9.95	20.05	0.189	95.36666666666667	96.83333333333333	0.435	11.766666666666666	28.666666666666668	0.17	0.5063333333333334	9.3	27.96666666666667	0.13533333333333333	3	3	0.0	0.0	0.0	0.0	0	2	
9	20	79.0	71.875	79.6	72.125	11.36	3.295833333333333	9.54	3.43125	94.56666666666666	104.66666666666667	0.48466666666666663	12.166666666666666	25.233333333333334	0.1416666666666667	0.4323333333333333	9.866666666666667	24.566666666666666	0.163	98.15	101.6	0.493	13.600000000000001	20.8	0.2505	0.5155000000000001	11.5	25.7	0.1965	2	3	0.6666666666666666	0.5	0.6666666666666666	0.5	0	1	
16	26	79.4	74.125	78.0	72.25	11.040000000000001	2.9958333333333336	13.105	2.3187499999999996	94.96666666666665	104.7	0.488	12.366666666666667	24.966666666666665	0.15966666666666665	0.4486666666666667	10.266666666666667	28.433333333333334	0.244	92.72500000000001	109.97500000000001	0.5122500000000001	14.25	21.724999999999998	0.26875000000000004	0.5135	12.225	26.474999999999998	0.30475	2	1	0.3333333333333333	0.5	0.3333333333333333	0.5	0	1	
18	15	80.2	71.625	71.4	78.0	14.270000000000001	0.9875	6.26	7.033333333333333	90.30000000000001	111.4	0.516	10.399999999999999	28.25	0.2735	0.5155000000000001	12.15	27.15	0.23099999999999998	92.66666666666667	110.63333333333333	0.51	11.9	25.433333333333337	0.23266666666666666	0.4966666666666666	11.066666666666668	21.96666666666667	0.27266666666666667	3	2	0.0	0.6666666666666666	0.0	0.6666666666666666	0	1	
19	17	76.8	73.25	77.6	74.0	12.879999999999999	2.291666666666667	9.683333333333334	4.666666666666666	102.8	95.16666666666667	0.43966666666666665	9.700000000000001	15.466666666666669	0.17600000000000002	0.503	13.466666666666669	20.466666666666665	0.26433333333333336	97.13333333333333	98.86666666666667	0.455	10.4	19.400000000000002	0.17200000000000001	0.48900000000000005	12.733333333333333	27.2	0.223	3	2	0.0	0.3333333333333333	0.0	0.3333333333333333	0	2	
27	29	83.0	72.5	80.4	73.25	11.451666666666666	5.301041666666666	11.580000000000002	1.8541666666666667	94.07499999999999	115.375	0.50725	10.55	27.524999999999995	0.25599999999999995	0.464	12.475	16.400000000000002	0.24075	90.46666666666665	101.16666666666667	0.47833333333333333	14.233333333333334	20.900000000000002	0.23500000000000001	0.496	12.633333333333333	23.03333333333333	0.21733333333333335	2	2	1.0	0.3333333333333333	1.0	0.3333333333333333	0	2	
25	10	80.4	71.375	88.0	73.375	13.233333333333334	3.2	16.046666666666667	1.5083333333333333	98.40000000000002	110.10000000000001	0.533	12.366666666666667	16.03333333333333	0.24266666666666667	0.46599999999999997	9.866666666666665	24.5	0.2856666666666667	102.2	106.8	0.505	13.300000000000002	17.933333333333334	0.25500000000000006	0.49733333333333335	10.333333333333334	30.100000000000005	0.19499999999999998	3	2	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0	2	
4	23	78.6	71.125	75.4	75.85714285714286	11.913333333333332	3.254166666666667	6.720000000000001	5.34047619047619	96.09999999999998	104.76666666666665	0.4563333333333333	8.066666666666668	20.366666666666667	0.25266666666666665	0.48900000000000005	12.300000000000002	18.166666666666668	0.15	98.39999999999999	91.73333333333333	0.4666666666666666	15.133333333333333	13.533333333333333	0.16666666666666666	0.48500000000000004	9.666666666666666	21.866666666666664	0.17266666666666666	4	1	0.6666666666666666	0.0	0.6666666666666666	0.0	0	1	
30	28	82.6	69.875	81.4	72.125	11.329999999999998	3.00625	12.74	2.4875000000000003	96.9	99.45	0.46399999999999997	14.149999999999999	21.1	0.197	0.548	15.15	29.45	0.1875	93.5	108.76666666666667	0.46466666666666673	10.700000000000001	30.333333333333332	0.228	0.4656666666666667	12.0	21.600000000000005	0.246	3	2	0.0	0.6666666666666666	0.0	0.6666666666666666	0	2	
1	14	79.0	72.375	75.6	74.875	11.266666666666667	5.479166666666667	7.0200000000000005	4.778125000000001	99.13333333333333	109.0	0.5263333333333334	13.566666666666668	27.53333333333333	0.23399999999999999	0.4616666666666667	17.7	17.233333333333334	0.14966666666666667	100.07499999999999	103.225	0.48350000000000004	15.0	25.35	0.21425	0.51375	13.575000000000001	26.3	0.25125	2	1	1.0	0.25	1.0	0.25	0	2	
3	9	77.8	71.875	79.0	71.875	9.164999999999997	4.65	12.205	2.8156250000000003	101.425	102.5	0.47275	13.899999999999999	26.275000000000002	0.20274999999999999	0.5229999999999999	14.024999999999999	26.3	0.18	94.6	105.425	0.49	11.425	24.475	0.14	0.43624999999999997	10.05	22.775	0.15725	2	1	0.25	0.75	0.25	0.75	0	1	
20	11	79.6	71.0	81.4	70.75	10.173333333333332	3.3041666666666667	13.319999999999999	2.88125	97.0	99.03333333333335	0.478	12.600000000000001	19.666666666666668	0.21366666666666667	0.5123333333333334	10.733333333333334	24.53333333333333	0.17600000000000002	94.2	114.87500000000001	0.54775	13.15	22.25	0.235	0.5277499999999999	10.274999999999999	25.924999999999997	0.24075000000000002	1	1	0.3333333333333333	0.5	0.3333333333333333	0.5	0	2	
2	5	79.6	71.375	80.2	70.625	13.006666666666666	3.5320833333333335	12.773333333333335	4.292916666666667	97.26666666666665	111.16666666666667	0.576	13.5	15.966666666666667	0.16733333333333333	0.478	10.399999999999999	26.299999999999997	0.24	96.26666666666667	118.13333333333333	0.5313333333333333	12.6	33.5	0.217	0.4836666666666667	12.066666666666668	17.566666666666666	0.155	4	2	0.6666666666666666	1.0	0.6666666666666666	1.0	0	1	
15	19	80.6	72.25	76.8	73.25	7.860000000000001	5.01875	14.14	2.1125	93.9	103.475	0.47925	13.575000000000001	23.250000000000004	0.24774999999999997	0.5295	13.100000000000001	23.825000000000003	0.26225000000000004	102.57499999999999	99.1	0.45325	10.15	16.375	0.2295	0.5117499999999999	13.350000000000001	21.599999999999998	0.25050000000000006	1	1	0.5	0.0	0.5	0.0	0	1	
29	7	80.4	73.25	77.6	73.5	11.59	2.5531250000000005	10.156666666666665	4.550000000000001	90.3	105.4	0.5085	13.325000000000001	17.25	0.22550000000000003	0.4905	11.875	19.724999999999998	0.2255	96.06666666666666	103.86666666666667	0.48100000000000004	9.833333333333334	19.433333333333334	0.19099999999999998	0.5419999999999999	15.5	18.433333333333334	0.27	1	3	0.5	0.0	0.5	0.0	0	1	
24	25	78.8	73.75	80.4	71.375	10.096666666666668	3.534375	12.345	3.4343750000000006	101.89999999999999	96.12499999999999	0.46725	13.95	20.549999999999997	0.23275	0.4995	13.900000000000002	19.974999999999998	0.30625	100.12500000000001	107.275	0.52775	13.25	15.424999999999999	0.22849999999999998	0.504	10.874999999999998	23.675	0.262	2	1	0.0	0.5	0.0	0.5	0	1	
13	21	84.0	72.75	79.8	71.875	11.400000000000002	3.8208333333333337	12.993333333333334	2.839583333333333	98.43333333333334	107.3	0.47833333333333333	10.833333333333334	22.866666666666664	0.2986666666666667	0.45766666666666667	16.0	19.499999999999996	0.231	103.56666666666668	102.39999999999999	0.4703333333333333	13.533333333333333	26.0	0.21366666666666667	0.46199999999999997	13.966666666666667	16.333333333333332	0.21833333333333335	2	3	1.0	1.0	1.0	1.0	0	2	
22	26	78.4	70.375	78.2	71.375	12.025	1.8812499999999999	12.012000000000002	3.6712499999999997	95.17500000000001	99.85	0.44725	11.1	27.875	0.1625	0.517	10.625	26.125	0.1385	93.2	106.26000000000002	0.4918000000000001	13.98	21.139999999999997	0.26660000000000006	0.5119999999999999	12.419999999999998	23.58	0.2926	2	2	0.25	0.4	0.25	0.4	0	1	
6	2	85.8	71.75	78.2	71.14285714285714	14.279999999999998	3.328125	11.970000000000002	2.332142857142857	95.775	116.0	0.532	11.625	27.825000000000003	0.22875	0.47575	13.774999999999999	29.525	0.18225000000000002	96.725	111.5	0.57	12.95	17.65	0.157	0.47724999999999995	11.974999999999998	28.25	0.251	2	1	1.0	0.75	1.0	0.75	0	1	
17	12	77.6	74.0	81.4	72.75	10.599999999999998	4.724999999999999	13.435000000000002	3.6604166666666673	98.32499999999999	102.85000000000001	0.47575	11.05	20.8	0.18125	0.49025	12.424999999999999	25.174999999999997	0.26475000000000004	99.92499999999998	106.89999999999999	0.50725	12.325000000000001	21.725	0.192	0.518	13.325	25.950000000000003	0.197	2	2	0.5	0.5	0.5	0.5	0	1	
18	8	80.2	71.625	77.8	72.625	14.74666666666667	1.9041666666666672	9.513333333333332	3.5220833333333332	92.73333333333335	113.86666666666667	0.5533333333333333	13.333333333333334	28.633333333333336	0.25933333333333336	0.47266666666666673	14.300000000000002	23.666666666666668	0.25166666666666665	100.8	103.33333333333333	0.45566666666666666	13.366666666666667	27.46666666666667	0.31466666666666665	0.476	9.5	14.5	0.20633333333333334	2	3	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	2	
10	21	88.0	73.375	79.8	71.875	15.445000000000002	3.00625	11.38	2.8468750000000003	102.97500000000001	110.25	0.53325	13.450000000000001	18.75	0.23900000000000005	0.501	11.725	25.975	0.19274999999999998	103.00000000000001	97.775	0.4615	14.775	25.325	0.196	0.45425	14.274999999999999	16.25	0.18675	2	1	0.75	1.0	0.75	1.0	0	1	
30	1	82.6	69.875	79.0	72.375	12.819999999999999	2.2791666666666663	11.160000000000002	5.518750000000001	96.5	102.16666666666667	0.5106666666666667	15.933333333333332	20.133333333333336	0.20533333333333334	0.5730000000000001	14.4	23.566666666666666	0.19866666666666666	99.75	110.3	0.5315000000000001	14.05	26.75	0.24325	0.49200000000000005	16.575	20.15	0.16225	2	2	0.0	0.75	0.0	0.75	0	1	
3	4	76.6	71.42857142857143	78.6	71.125	6.888	5.858571428571429	12.035	3.4968749999999997	100.6	104.4	0.5032	14.819999999999999	24.060000000000002	0.19899999999999998	0.5127999999999999	13.579999999999998	25.04	0.185	96.19999999999999	106.82499999999999	0.48624999999999996	9.600000000000001	21.2	0.2465	0.48300000000000004	13.100000000000001	18.275	0.15025	2	2	0.4	0.75	0.4	0.75	0	2	
28	16	81.4	72.125	79.4	74.125	12.830000000000004	3.040625	11.294999999999998	3.2812500000000004	94.05	111.075	0.5042500000000001	11.25	25.7	0.22625	0.50025	13.875	20.750000000000004	0.24	95.0	104.22500000000001	0.4925	12.575	21.724999999999998	0.18075	0.439	10.925	26.025	0.2475	2	3	0.75	0.5	0.75	0.5	0	1	
5	20	80.2	71.875	79.6	71.875	12.145000000000001	5.504166666666666	9.745	3.467708333333333	95.975	114.875	0.51725	13.625	33.65	0.23375	0.50075	11.875	18.85	0.14775	97.8	98.97500000000001	0.479	13.025000000000002	18.925	0.21025	0.5232500000000001	12.0	28.724999999999998	0.18525	2	2	0.75	0.25	0.75	0.25	0	2	
15	13	80.6	72.25	84.0	73.5	8.432	4.3675	10.44	4.197500000000001	93.64000000000001	100.17999999999999	0.4622	13.7	23.700000000000003	0.23019999999999996	0.5112	14.34	21.340000000000003	0.2394	99.15	100.94999999999999	0.4665	11.925	21.15	0.24700000000000003	0.452	16.625	20.449999999999996	0.20900000000000002	2	2	0.6	0.75	0.6	0.75	0	2	
19	24	77.6	72.75	78.8	73.75	11.624	2.915	10.44	3.785	100.58	95.5	0.4502	11.98	15.38	0.2132	0.48819999999999997	13.520000000000001	22.38	0.23240000000000002	101.75999999999999	98.01999999999998	0.46399999999999997	13.040000000000001	21.359999999999996	0.23479999999999998	0.4946	13.38	19.619999999999997	0.2826	2	2	0.0	0.2	0.0	0.2	0	2	
7	25	78.2	72.375	80.4	71.375	10.675	2.693749999999999	12.26	3.6899999999999995	94.15	100.80000000000001	0.47925	10.575	18.325	0.16924999999999998	0.5395	14.6	18.549999999999997	0.25125000000000003	100.34	106.4	0.5172000000000001	12.86	15.979999999999999	0.22039999999999998	0.4934	10.579999999999998	23.860000000000003	0.2582	2	2	0.0	0.4	0.0	0.4	0	2	
29	27	80.4	73.25	82.6	72.0	11.964000000000002	2.2725	12.6	3.9602083333333336	89.92	106.26000000000002	0.5132	13.040000000000001	17.580000000000002	0.21940000000000004	0.48719999999999997	12.059999999999999	18.779999999999998	0.2012	93.22	112.58	0.5006	10.360000000000001	23.979999999999997	0.25479999999999997	0.491	12.1	14.38	0.23199999999999998	2	3	0.6	0.8	0.6	0.8	0	2	
14	10	76.4	74.5	88.0	73.375	9.423	5.878333333333332	16.12	2.9974999999999996	100.38	106.8	0.5034000000000001	14.64	26.060000000000002	0.21139999999999998	0.5204000000000001	13.960000000000003	25.919999999999998	0.2552	101.76000000000002	113.4	0.5458000000000001	13.420000000000002	21.98	0.2272	0.4928	12.16	26.68	0.19099999999999998	2	1	0.4	0.8	0.4	0.8	0	1	
