8	9	79.2	74.625	78.4	72.5	10.110000000000001	6.3675	10.498000000000001	4.819999999999999	98.1	106.0	0.497	14.0	27.5	0.222	0.5	12.8	74.5	0.233	94.9	105.9	0.482	12.9	31.4	0.199	0.52	13.8	73.4	0.218	10	10	0	0	0	0	0	1	
29	11	79.6	72.0	83.6	71.75	11.024000000000004	2.65875	15.780000000000001	1.9000000000000004	91.4	103.5	0.484	13.9	25.5	0.202	0.518	12.1	74.5	0.227	90.9	118.8	0.507	12.0	35.9	0.466	0.373	10.3	25.0	0.392	10	1	0	1.0	0	1.0	0	2	
26	10	80.4	73.125	85.0	72.375	11.080000000000002	4.642499999999999	11.352	3.6737500000000005	94.4	105.7	0.484	13.9	27.8	0.251	0.512	12.7	76.6	0.234	96.2	107.5	0.517	13.8	25.1	0.186	0.477	13.6	76.3	0.224	10	10	0	0	0	0	0	2	
24	14	79.2	74.0	77.8	72.125	11.725999999999999	5.911250000000001	8.580000000000002	3.0375	95.8	109.5	0.519	14.0	26.4	0.222	0.496	13.9	73.7	0.237	90.9	99.0	0.373	10.3	25.0	0.392	0.507	12.0	35.9	0.466	10	1	0	0.0	0	0.0	0	1	
25	21	82.6	71.625	78.4	72.71428571428571	14.290000000000001	4.44625	8.358	4.532857142857142	94.9	111.5	0.504	12.4	28.0	0.22	0.488	11.0	74.7	0.194	95.4	110.5	0.52	14.0	26.5	0.244	0.488	13.9	75.6	0.221	10	10	0	0	0	0	0	1	
22	30	78.4	72.125	80.0	72.625	10.68	1.8125	10.1	3.1999999999999997	95.2	88.2	0.405	16.2	30.8	0.19	0.426	7.3	39.4	0.149	91.1	104.3	0.52	14.1	17.9	0.227	0.537	13.3	29.3	0.247	2	1	0.0	0.0	0.0	0.0	0	2	
6	20	84.4	70.625	76.6	73.125	16.474	4.347499999999999	6.4399999999999995	3.9625000000000004	93.1	104.2	0.479	13.0	27.2	0.201	0.508	13.0	75.8	0.199	87.0	92.0	0.382	10.6	27.5	0.176	0.556	15.1	29.4	0.352	10	1	0	0.0	0	0.0	0	2	
18	9	78.0	74.0	78.4	72.5	7.92	6.341250000000001	6.38	2.15	95.7	105.5	0.488	19.3	45.2	0.198	0.549	15.8	26.3	0.183	96.4	82.0	0.405	14.0	17.8	0.131	0.388	13.2	27.5	0.271	1	1	0.0	0.0	0.0	0.0	0	1	
7	29	82.0	73.25	79.6	72.0	11.239999999999998	4.4325	11.02	2.625	86.1	116.1	0.538	10.4	23.7	0.205	0.629	20.6	27.3	0.186	87.8	106.0	0.488	12.8	32.5	0.173	0.61	17.8	27.6	0.13	2	1	0.0	0.0	0.0	0.0	0	1	
13	21	83.8	71.625	78.4	72.71428571428571	14.974	6.0925	10.040000000000001	3.5142857142857147	95.9	112.1	0.526	12.7	25.0	0.258	0.484	13.8	72.5	0.222	88.8	100.2	0.42	12.3	32.6	0.259	0.511	9.4	31.0	0.195	10	1	0	0.0	0	0.0	0	1	
12	15	76.0	73.5	84.0	73.0	11.239999999999998	4.35	16.94	0.40000000000000024	94.1	109.5	0.519	15.4	34.1	0.235	0.416	9.7	29.4	0.191	95.7	109.7	0.549	15.8	26.3	0.183	0.488	19.3	45.2	0.198	2	2	1.0	1.0	1.0	1.0	0	2	
5	6	81.0	73.625	84.4	70.625	8.459999999999999	6.749999999999998	11.66	1.425	87.0	119.6	0.556	15.1	29.4	0.352	0.382	10.6	27.5	0.176	83.1	108.3	0.521	19.4	29.7	0.243	0.58	16.3	29.0	0.217	2	1	1.0	0.0	1.0	0.0	0	2	
17	23	78.4	76.0	72.6	71.42857142857143	10.599999999999998	5.324999999999999	8.459999999999999	3.9714285714285715	91.6	104.8	0.531	13.4	7.9	0.263	0.436	8.1	31.9	0.198	94.1	96.7	0.416	9.7	29.4	0.191	0.519	15.4	34.1	0.235	2	2	0.0	0.0	0.0	0.0	0	1	
24	27	79.2	73.875	81.2	74.5	14.680000000000001	3.525	10.69	5.375	93.7	127.0	0.646	13.5	25.7	0.159	0.453	11.8	27.9	0.244	86.1	117.3	0.629	20.6	27.3	0.186	0.538	10.4	23.7	0.205	2	3	1.0	1.0	1.0	1.0	0	1	
26	25	80.4	73.125	82.6	71.625	6.500000000000002	1.6375	15.219999999999999	2.1	101.8	75.6	0.327	21.8	28.8	0.333	0.48	19.8	16.7	0.307	88.8	119.4	0.511	9.4	31.0	0.195	0.42	12.3	32.6	0.259	2	2	0.0	1.0	0.0	1.0	0	1	
14	13	77.8	72.125	83.8	71.625	7.95	4.25	10.620000000000001	2.375	92.30000000000001	102.35	0.41300000000000003	11.05	26.45	0.318	0.5765	12.75	30.799999999999997	0.3125	90.9	102.3	0.431	10.1	26.4	0.207	0.477	21.6	29.6	0.431	2	1	0.0	1.0	0.0	1.0	0	2	
4	15	79.2	72.375	83.4	72.71428571428571	15.1	2.3499999999999996	13.420000000000002	1.1785714285714286	91.6	106.8	0.436	8.1	31.9	0.198	0.531	13.4	7.9	0.263	91.4	110.55000000000001	0.518	12.4	25.1	0.218	0.501	18.75	36.35	0.187	3	1	1.0	1.0	1.0	1.0	0	2	
19	7	82.2	70.75	82.0	73.25	14.52	2.9499999999999997	12.530000000000001	4.9937499999999995	95.2	106.1	0.426	7.3	39.4	0.149	0.405	16.2	30.8	0.19	87.8	125.05	0.569	9.5	28.950000000000003	0.2085	0.5735	17.8	29.950000000000003	0.1895	4	2	1.0	0.5	1.0	0.5	0	2	
22	28	78.4	72.125	82.0	73.5	8.249999999999998	2.9499999999999997	15.34	4.4375	95.45	95.30000000000001	0.48050000000000004	17.049999999999997	19.8	0.22	0.47850000000000004	9.45	28.049999999999997	0.1995	93.5	116.6	0.456	7.9	33.3	0.3	0.581	16.3	23.8	0.113	2	3	0.0	1.0	0.0	1.0	0	2	
23	16	73.4	70.85714285714286	80.4	71.125	7.760000000000001	3.5714285714285707	13.639999999999997	4.3825	95.4	90.25	0.4085	12.0	26.25	0.1655	0.48950000000000005	15.5	33.7	0.1855	91.1	117.5	0.537	13.3	29.3	0.247	0.52	14.1	17.9	0.227	1	3	0.0	1.0	0.0	1.0	0	2	
30	17	80.0	72.625	78.4	76.0	13.2	2.0749999999999997	9.27	5.3	93.4	107.0	0.5255000000000001	12.85	17.299999999999997	0.2385	0.5465	15.6	19.05	0.2485	94.15	100.5	0.49550000000000005	14.5	20.599999999999998	0.1995	0.4185	11.2	27.5	0.169	2	1	0.5	0.5	0.5	0.5	0	1	
1	12	84.0	72.375	76.0	73.5	13.36	2.675	8.42	4.8125	93.5	109.1	0.581	16.3	23.8	0.113	0.456	7.9	33.3	0.3	90.6	105.85	0.5165	16.8	30.8	0.2055	0.4515	9.35	26.65	0.222	3	1	0.0	0.5	0.0	0.5	0	1	
9	3	78.4	72.5	77.6	70.75	5.930000000000001	3.6375	8.319999999999999	5.1	93.35	91.4	0.4305	12.5	23.8	0.1095	0.4505	12.6	25.65	0.2605	99.3	105.7	0.531	17.9	25.7	0.25	0.602	10.9	23.1	0.17	2	3	0.0	0.0	0.0	0.0	0	2	
11	2	82.4	71.375	78.6	73.375	12.88	2.2812499999999996	14.080000000000002	5.2	89.35	118.65	0.5585	14.9	31.75	0.29800000000000004	0.4305	11.55	28.75	0.2825	99.3	121.8	0.602	10.9	23.1	0.17	0.531	17.9	25.7	0.25	3	3	1.0	1.0	1.0	1.0	0	1	
18	5	79.0	73.375	81.2	74.25	9.91	4.325	10.809999999999999	4.30625	93.0	106.45	0.5005	15.65	34.5	0.224	0.5025000000000001	13.4	28.05	0.1355	89.25	113.25	0.542	15.7	27.5	0.248	0.39549999999999996	8.85	33.35	0.2275	2	1	0.5	0.5	0.5	0.5	0	2	
21	8	74.0	75.85714285714286	79.2	74.625	7.9399999999999995	4.75	9.319999999999999	2.4125000000000005	89.85	99.6	0.4485	16.950000000000003	31.1	0.345	0.471	9.75	28.7	0.201	96.4	92.3	0.388	13.2	27.5	0.271	0.405	14.0	17.8	0.131	2	3	0.0	1.0	0.0	1.0	0	1	
29	24	79.6	72.0	79.2	74.0	11.92	2.3625	11.069999999999999	4.175	88.65	109.95	0.503	13.9	32.55	0.183	0.605	13.2	30.900000000000002	0.17099999999999999	93.1	114.3	0.53	10.05	24.4	0.20600000000000002	0.4575	11.9	19.75	0.23099999999999998	2	1	0.0	1.0	0.0	1.0	0	1	
10	14	85.0	72.625	77.8	72.125	11.5	2.7712499999999998	9.273333333333335	4.183333333333333	101.8	93.3	0.48	19.8	16.7	0.307	0.327	21.8	28.8	0.333	93.80000000000001	106.46666666666665	0.4603333333333334	11.666666666666666	25.333333333333332	0.29333333333333333	0.572	12.966666666666667	25.933333333333334	0.3866666666666667	3	1	1.0	0.0	1.0	0.0	0	1	
13	26	83.8	71.625	80.4	73.125	12.87	2.9375	10.400000000000002	1.7125	93.85	112.15	0.497	11.75	21.299999999999997	0.371	0.516	17.25	26.35	0.3375	95.19999999999999	95.94999999999999	0.3855	15.600000000000001	31.049999999999997	0.358	0.472	14.850000000000001	19.45	0.256	2	2	1.0	0.5	1.0	0.5	0	2	
16	28	80.4	71.0	82.0	72.25	13.8	3.0375	12.7	2.4874999999999994	95.0	116.4	0.5515	13.8	25.35	0.244	0.5475	18.75	15.6	0.2555	93.5	116.05	0.439	7.1	32.95	0.379	0.5465	14.8	22.15	0.1305	1	1	1.0	1.0	1.0	1.0	0	1	
20	4	76.6	73.125	79.2	72.375	8.35	4.406249999999999	10.610000000000001	2.1937499999999996	85.05	103.15	0.481	13.45	28.25	0.1965	0.5385	17.25	29.549999999999997	0.2975	92.35	90.44999999999999	0.4125	14.05	22.049999999999997	0.1895	0.456	15.399999999999999	13.350000000000001	0.194	3	1	0.5	0.5	0.5	0.5	0	1	
25	10	82.6	71.5	85.0	72.625	13.45	2.53625	15.110000000000003	2.78125	88.69999999999999	112.75	0.48750000000000004	9.65	26.6	0.2	0.432	10.850000000000001	32.95	0.321	101.3	109.65	0.55	18.55	27.1	0.298	0.40800000000000003	20.0	32.1	0.269	2	1	0.5	1.0	0.5	1.0	0	2	
23	11	72.2	71.71428571428571	82.4	71.875	8.24	4.219047619047619	13.526666666666667	2.7958333333333334	96.56666666666668	92.53333333333335	0.46399999999999997	15.799999999999999	21.933333333333334	0.205	0.515	15.1	29.600000000000005	0.204	92.09999999999998	114.63333333333333	0.539	15.066666666666668	29.5	0.32133333333333336	0.4146666666666667	10.566666666666668	27.96666666666667	0.23933333333333331	2	2	0.0	1.0	0.0	1.0	0	2	
3	21	78.0	71.875	76.0	74.42857142857143	12.505999999999998	4.39375	7.913333333333334	5.480952380952381	93.05	111.65	0.527	12.899999999999999	26.799999999999997	0.188	0.515	9.0	22.4	0.2495	91.76666666666665	101.96666666666665	0.4656666666666667	15.366666666666669	26.3	0.32166666666666666	0.47433333333333333	11.866666666666667	27.099999999999998	0.19233333333333333	2	2	0.5	0.3333333333333333	0.5	0.3333333333333333	0	1	
15	19	83.4	72.71428571428571	82.2	69.875	11.153333333333332	1.2904761904761908	14.95	2.1750000000000003	91.96666666666665	99.13333333333334	0.4723333333333333	14.066666666666668	23.0	0.18699999999999997	0.46366666666666667	19.166666666666668	28.3	0.18499999999999997	96.1	106.65	0.446	9.35	34.6	0.1925	0.47800000000000004	13.6	27.9	0.157	2	2	1.0	0.5	1.0	0.5	0	1	
7	2	82.0	73.25	78.6	73.375	11.979999999999999	5.0125	10.93	4.75625	90.86666666666667	120.8	0.5630000000000001	10.0	27.633333333333336	0.18033333333333332	0.5376666666666666	15.666666666666666	29.900000000000002	0.205	98.44999999999999	107.0	0.4925	9.75	24.75	0.1615	0.5155000000000001	16.65	25.35	0.309	2	2	0.6666666666666666	0.5	0.6666666666666666	0.5	0	1	
8	26	79.6	74.375	80.4	73.125	9.02	2.89375	11.613333333333333	1.8166666666666667	96.0	93.75	0.4345	14.65	25.7	0.223	0.4525	13.1	17.25	0.203	93.66666666666667	100.03333333333332	0.43100000000000005	16.633333333333336	29.799999999999997	0.371	0.4566666666666666	12.433333333333335	20.599999999999998	0.23500000000000001	2	1	0.5	0.6666666666666666	0.5	0.6666666666666666	0	2	
13	29	83.8	71.625	79.6	72.0	11.753333333333334	3.3041666666666667	12.026666666666667	3.4458333333333337	92.76666666666665	108.60000000000001	0.47333333333333333	10.366666666666667	21.833333333333332	0.3116666666666667	0.518	17.733333333333334	26.666666666666668	0.35733333333333334	91.66666666666667	113.56666666666666	0.5076666666666667	13.033333333333333	32.266666666666666	0.22433333333333336	0.5546666666666666	12.299999999999999	25.033333333333335	0.16	1	2	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0	1	
12	17	76.0	73.5	78.4	76.0	8.873333333333333	4.175	8.793333333333333	4.845833333333334	91.3	103.63333333333333	0.49666666666666665	16.733333333333334	28.666666666666668	0.211	0.48700000000000004	10.433333333333332	20.53333333333333	0.26866666666666666	95.63333333333333	99.76666666666667	0.49066666666666664	17.333333333333332	25.866666666666664	0.21633333333333335	0.4706666666666666	13.4	24.599999999999998	0.22233333333333336	3	3	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	2	
16	11	80.4	71.0	83.2	70.375	13.98	3.0375	12.593333333333332	1.825	93.7	116.76666666666667	0.5556666666666666	14.4	29.133333333333336	0.296	0.5296666666666666	15.633333333333333	17.733333333333334	0.27166666666666667	92.29999999999998	113.94999999999999	0.5375	16.1	30.675	0.321	0.441	12.125	24.725	0.23349999999999999	2	1	1.0	1.0	1.0	1.0	0	2	
20	30	78.2	72.125	80.0	72.625	9.373333333333331	3.766666666666666	14.253333333333334	2.3083333333333336	85.46666666666665	105.86666666666667	0.5043333333333333	13.066666666666668	25.866666666666664	0.17366666666666666	0.5303333333333333	15.733333333333334	27.333333333333332	0.29833333333333334	95.13333333333333	107.83333333333333	0.542	14.5	17.799999999999997	0.26866666666666666	0.5246666666666666	18.066666666666666	24.833333333333332	0.249	2	3	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0	2	
28	21	82.0	72.25	74.6	75.42857142857143	12.113333333333333	2.575	7.8	4.7178571428571425	92.7	114.7	0.4573333333333333	7.866666666666667	29.3	0.35400000000000004	0.5523333333333333	15.066666666666668	27.0	0.22033333333333335	91.35	100.07499999999999	0.459	15.450000000000003	27.55	0.28099999999999997	0.503	10.9	26.25	0.19474999999999998	2	1	0.6666666666666666	0.25	0.6666666666666666	0.25	0	1	
5	22	80.6	74.25	78.4	72.125	13.85	3.858333333333334	9.373333333333331	2.845833333333333	90.60000000000001	113.39999999999999	0.5423333333333334	15.1	23.233333333333334	0.315	0.4206666666666667	8.966666666666667	31.666666666666668	0.24966666666666668	94.8	97.40000000000002	0.49100000000000005	15.799999999999997	20.033333333333335	0.19599999999999998	0.45966666666666667	8.4	29.566666666666663	0.2856666666666667	3	3	0.6666666666666666	0.0	0.6666666666666666	0.0	0	1	
19	4	82.2	69.375	78.6	72.0	12.89333333333333	1.7958333333333334	8.266666666666667	2.4291666666666667	95.16666666666667	100.03333333333335	0.41733333333333333	9.833333333333334	31.26666666666667	0.20199999999999999	0.4633333333333334	12.633333333333333	25.433333333333334	0.223	90.33333333333333	96.23333333333333	0.4463333333333333	13.6	22.333333333333332	0.22633333333333336	0.4876666666666667	14.366666666666665	15.933333333333335	0.17200000000000001	1	2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	1	
25	6	82.6	71.5	84.4	70.625	12.273333333333333	2.2166666666666663	12.65	2.3249999999999997	91.8	105.76666666666667	0.4716666666666667	11.833333333333334	28.833333333333332	0.166	0.4483333333333333	12.533333333333333	27.033333333333335	0.284	87.3	110.55	0.46499999999999997	13.25	34.45	0.261	0.554	16.3	27.3	0.1805	2	4	0.3333333333333333	0.5	0.3333333333333333	0.5	0	1	
14	24	77.8	72.125	79.2	73.875	9.745	3.821875	9.806666666666667	4.191666666666666	95.55000000000001	105.64999999999999	0.4675	13.3	27.85	0.27125	0.584	14.05	28.825	0.36225	94.63333333333333	107.26666666666667	0.5046666666666667	10.200000000000001	20.7	0.18333333333333335	0.47733333333333333	11.700000000000001	23.733333333333334	0.2563333333333333	3	3	0.0	0.6666666666666666	0.0	0.6666666666666666	0	2	
4	16	78.6	72.0	80.4	71.0	8.105	2.8937500000000003	12.969999999999999	2.83125	90.025	97.69999999999999	0.45975	13.274999999999999	20.325	0.20425000000000001	0.49075	13.724999999999998	19.0	0.18775	91.5	114.375	0.54175	14.525	29.6	0.27949999999999997	0.55725	15.899999999999999	20.8	0.28099999999999997	1	1	0.25	0.75	0.25	0.75	0	1	
23	22	72.2	71.71428571428571	78.4	72.125	8.830000000000002	3.9285714285714297	10.098333333333333	2.684375	95.65	94.42500000000001	0.478	16.05	20.2	0.20775	0.5195	16.125	30.750000000000004	0.23299999999999998	93.225	98.47500000000001	0.48475	14.474999999999998	22.325000000000003	0.16974999999999998	0.473	9.325000000000001	27.849999999999998	0.28425	2	1	0.0	0.0	0.0	0.0	0	2	
2	28	78.6	73.375	79.4	71.25	12.773333333333335	3.825	10.235	2.4427083333333335	98.59999999999998	109.43333333333334	0.49333333333333335	11.0	30.866666666666664	0.147	0.551	16.366666666666664	23.76666666666667	0.27099999999999996	91.875	114.0	0.45399999999999996	8.275	28.35	0.352	0.5565	16.3	24.8	0.219	2	1	0.3333333333333333	0.75	0.3333333333333333	0.75	0	2	
3	18	78.0	71.875	79.0	73.375	12.606666666666666	4.9375	11.830000000000002	4.1	92.06666666666666	117.36666666666667	0.5476666666666666	11.266666666666666	25.766666666666666	0.19266666666666668	0.4896666666666667	11.233333333333334	25.366666666666664	0.21933333333333335	93.10000000000001	108.5	0.49066666666666664	13.5	32.43333333333333	0.24733333333333332	0.516	13.566666666666668	23.599999999999998	0.24	2	4	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0	2	
9	20	80.2	71.375	77.0	72.875	7.8533333333333335	3.1	7.970000000000001	4.00625	91.16666666666667	95.5	0.42966666666666664	10.700000000000001	23.099999999999998	0.18266666666666667	0.4746666666666666	11.033333333333333	26.399999999999995	0.21566666666666667	86.19999999999999	102.875	0.48324999999999996	14.0	27.549999999999997	0.1765	0.53225	14.8	27.075	0.26125	4	1	0.0	0.5	0.0	0.5	0	1	
17	5	78.4	76.0	82.6	73.0	8.225	4.99375	12.533333333333335	4.337500000000001	93.475	99.825	0.49	16.05	24.9	0.18025	0.46199999999999997	14.100000000000001	26.775	0.20850000000000002	90.075	112.725	0.535	14.35	23.1	0.30625	0.432	9.35	31.05	0.21	1	1	0.5	0.75	0.5	0.75	0	2	
30	12	80.0	72.625	76.0	73.5	13.27	2.871875	7.74	4.278125	93.44999999999999	108.575	0.541	13.875	19.924999999999997	0.23900000000000002	0.49849999999999994	17.75	26.775	0.23299999999999998	90.225	101.0	0.4815	16.6	29.825	0.2	0.48725	10.875	20.9	0.2195	1	1	0.75	0.25	0.75	0.25	0	1	
27	1	83.4	73.875	84.0	72.375	9.267999999999999	5.0062500000000005	14.070000000000002	2.79375	89.3	106.75	0.5455	16.3	19.45	0.202	0.476	8.5	23.4	0.22899999999999998	93.1	109.55	0.5695	14.45	16.05	0.2375	0.4565	12.25	28.849999999999998	0.261	5	4	0.5	0.5	0.5	0.5	0	1	
24	15	79.2	74.0	84.0	72.375	9.91	4.596875000000001	13.215	1.7750000000000004	95.85	108.575	0.49950000000000006	10.425	22.9	0.20350000000000001	0.46599999999999997	11.325	25.700000000000003	0.27749999999999997	92.3	99.275	0.46275	13.225000000000001	22.375	0.22899999999999998	0.43775	17.075	27.375	0.19399999999999998	1	2	0.75	1.0	0.75	1.0	0	2	
29	6	79.6	72.0	84.2	70.375	11.735000000000001	3.425	11.146666666666665	1.8458333333333339	91.975	112.35	0.51375	13.850000000000001	29.975	0.23	0.5579999999999999	11.774999999999999	21.975	0.16625	87.56666666666666	104.7	0.4493333333333333	13.266666666666666	31.3	0.217	0.5516666666666667	14.633333333333335	26.3	0.20466666666666666	2	1	0.25	0.3333333333333333	0.25	0.3333333333333333	0	1	
26	8	80.4	73.125	79.6	74.375	11.434999999999999	2.65625	9.066666666666668	3.3625	95.35	102.39999999999999	0.43125	15.700000000000001	30.875	0.40175	0.44599999999999995	12.375	22.799999999999997	0.2515	97.46666666666665	97.33333333333333	0.42766666666666664	13.833333333333334	26.933333333333334	0.249	0.44566666666666666	13.033333333333333	22.866666666666664	0.3	2	2	0.75	0.3333333333333333	0.75	0.3333333333333333	0	1	
10	13	85.0	73.625	83.8	71.625	14.0	4.558333333333334	12.175	3.4468749999999995	100.2	105.40000000000002	0.527	17.666666666666668	23.133333333333336	0.26866666666666666	0.4186666666666667	18.733333333333334	32.5	0.212	92.79999999999998	110.25	0.497	10.325	19.575	0.28	0.5215000000000001	17.375	25.775	0.32975	3	2	1.0	0.75	1.0	0.75	0	1	
11	27	82.0	70.25	79.0	75.875	12.972	1.544166666666667	5.673333333333334	6.291666666666667	90.81999999999998	116.6	0.558	16.220000000000002	30.54	0.3186	0.45280000000000004	12.68	25.98	0.23279999999999998	91.03333333333335	104.33333333333333	0.5256666666666666	16.900000000000002	22.599999999999998	0.265	0.4696666666666667	9.6	22.399999999999995	0.18166666666666664	2	1	1.0	0.6666666666666666	1.0	0.6666666666666666	0	1	
25	7	82.6	71.375	82.0	73.25	13.489999999999998	1.8531250000000001	12.395	4.810416666666666	90.875	107.975	0.49050000000000005	11.7	27.7	0.18775	0.44075	12.725000000000001	26.525000000000002	0.24524999999999997	92.875	120.44999999999999	0.57775	11.45	25.875	0.184	0.527	15.125	33.2	0.18325	2	3	0.5	0.75	0.5	0.75	0	1	
4	1	79.2	72.375	84.0	72.375	10.530666666666667	3.4575000000000005	12.559999999999999	3.183333333333334	90.08000000000001	99.41999999999999	0.45919999999999994	12.86	22.3	0.21459999999999999	0.4758	12.599999999999998	18.06	0.2152	93.56666666666666	105.46666666666665	0.532	13.566666666666668	17.5	0.18733333333333332	0.4663333333333333	14.200000000000001	28.866666666666664	0.30433333333333334	2	2	0.4	0.3333333333333333	0.4	0.3333333333333333	0	1	
22	18	78.4	72.125	79.0	73.375	10.163999999999998	2.4699999999999998	12.615	3.346875	94.61999999999999	96.94000000000001	0.4798	15.679999999999998	23.940000000000005	0.1586	0.47459999999999997	11.2	25.08	0.2664	94.025	106.675	0.4805	12.6	31.099999999999994	0.23275	0.509	14.350000000000001	21.599999999999998	0.2135	2	2	0.2	0.5	0.2	0.5	0	1	
23	5	72.8	71.28571428571429	81.2	73.625	6.5200000000000005	5.665714285714286	11.64666666666667	4.568125	96.56	93.30000000000001	0.47859999999999997	16.580000000000002	18.96	0.2052	0.5075999999999999	17.0	30.68	0.2092	90.47999999999999	110.82000000000001	0.528	14.62	22.060000000000002	0.3052	0.4232	9.98	31.639999999999997	0.2062	2	2	0.0	0.8	0.0	0.8	0	2	
2	12	78.6	73.375	75.4	73.0	13.570000000000002	3.0875	9.876	3.0475000000000003	97.57499999999999	110.375	0.51425	14.225	35.3	0.16474999999999998	0.544	13.95	21.225	0.25775	90.58	99.3	0.4718	16.360000000000003	29.46	0.1956	0.47220000000000006	10.82	19.52	0.2218	2	2	0.25	0.2	0.25	0.2	0	1	
3	20	78.0	71.875	77.6	72.5	10.67	4.534375	7.696000000000001	4.427499999999999	93.25	111.525	0.53275	12.625	23.224999999999998	0.17800000000000002	0.47975	10.9	25.799999999999997	0.21175	86.61999999999999	103.82000000000001	0.48319999999999996	12.940000000000001	26.72	0.15899999999999997	0.512	13.3	29.119999999999997	0.2618	2	2	0.5	0.4	0.5	0.4	0	1	
9	17	80.2	71.375	77.6	76.5	8.885	3.00625	7.1	5.4025	90.45	99.375	0.43	9.85	26.65	0.203	0.47675	10.45	25.65	0.184	93.2	98.54	0.46959999999999996	15.34	26.72	0.18239999999999998	0.46959999999999996	14.420000000000002	25.0	0.227	2	2	0.25	0.4	0.25	0.4	0	1	
28	30	82.0	73.5	80.0	72.625	13.285	4.4731250000000005	13.431999999999997	2.475	92.4	114.46	0.4678	7.960000000000001	25.4	0.3252	0.5606	17.82	29.560000000000002	0.21880000000000002	93.16	105.75999999999999	0.5152	13.219999999999999	18.74	0.2374	0.48539999999999994	17.28	27.02	0.22199999999999998	2	2	0.8	0.8	0.8	0.8	0	1	
21	15	74.8	74.375	84.0	72.375	6.603999999999999	5.304999999999999	13.908000000000001	1.6500000000000004	90.96	99.73999999999998	0.48100000000000004	16.360000000000003	25.68	0.2678	0.49119999999999997	10.620000000000001	26.1	0.225	92.17999999999999	101.68	0.4814	13.680000000000001	22.119999999999997	0.2158	0.45459999999999995	17.4	24.84	0.2102	3	2	0.2	1.0	0.2	1.0	0	2	
