82.6	75.0	74.4	72.42857142857143	10.506666666666668	3.4416666666666673	8.51	2.4499999999999997	96.63333333333333	107.63333333333333	0.5076666666666666	15.133333333333335	23.666666666666668	0.23199999999999998	0.508	11.266666666666666	21.099999999999998	0.17566666666666664	97.5	90.5	0.4495	17.25	19.549999999999997	0.1325	0.481	12.5	28.45	0.2105	3	3	0.6666666666666666	0.0	0	119.0	112.0	
78.8	73.0	77.6	73.625	14.706666666666669	3.8729166666666672	10.993333333333334	6.655833333333333	103.5	113.09999999999998	0.556	13.833333333333334	24.366666666666664	0.19299999999999998	0.48266666666666663	13.033333333333333	25.666666666666668	0.21133333333333335	108.43333333333332	114.63333333333333	0.542	15.0	28.833333333333332	0.2816666666666667	0.5163333333333333	14.066666666666668	27.133333333333336	0.24733333333333332	3	2	0.6666666666666666	0.6666666666666666	0	125.0	121.0	
83.2	70.28571428571429	79.8	73.375	11.193333333333333	2.845238095238095	9.250000000000002	3.2937499999999997	98.89999999999999	101.46666666666665	0.47333333333333333	12.033333333333331	23.266666666666666	0.19966666666666666	0.4896666666666667	14.533333333333333	20.3	0.23733333333333337	95.05000000000001	101.2	0.47750000000000004	16.75	29.1	0.237	0.5135000000000001	13.100000000000001	32.95	0.16599999999999998	4	3	0.3333333333333333	0.0	0	110.0	89.0	
79.6	75.125	80.2	71.875	11.546666666666667	3.5375000000000014	12.66	3.08125	96.89999999999999	107.89999999999999	0.5093333333333333	13.666666666666666	24.599999999999998	0.22666666666666668	0.527	12.733333333333333	21.833333333333332	0.159	103.53333333333335	110.06666666666666	0.5073333333333333	10.333333333333334	22.8	0.22766666666666666	0.5576666666666666	12.266666666666666	21.933333333333334	0.17933333333333334	2	3	0.6666666666666666	0.3333333333333333	0	107.0	130.0	
79.8	72.375	82.0	70.71428571428571	12.200000000000001	5.000000000000001	14.566666666666668	2.980952380952381	97.56666666666668	118.83333333333333	0.529	11.933333333333332	32.06666666666667	0.25466666666666665	0.4656666666666666	12.933333333333332	17.2	0.2343333333333333	101.53333333333335	107.93333333333332	0.5306666666666667	15.166666666666666	27.0	0.2093333333333333	0.5403333333333333	13.133333333333333	24.066666666666666	0.17166666666666666	3	2	0.6666666666666666	0.3333333333333333	0	103.0	93.0	
80.4	73.75	80.8	74.0	11.6	5.625	11.139999999999999	3.129166666666667	103.7	115.05	0.5315	10.8	26.8	0.181	0.426	16.8	15.45	0.274	94.2	105.83333333333333	0.551	16.933333333333334	17.4	0.17	0.507	16.666666666666668	20.766666666666666	0.18533333333333335	3	3	1.0	0.6666666666666666	0	102.0	84.0	
80.2	70.75	81.8	75.0	8.020000000000001	3.654166666666667	8.239999999999998	4.645833333333333	100.46666666666665	97.06666666666668	0.4736666666666667	15.666666666666666	18.633333333333336	0.2876666666666667	0.4713333333333333	10.366666666666667	13.466666666666667	0.13533333333333333	94.66666666666667	104.33333333333333	0.528	18.166666666666668	27.733333333333334	0.16966666666666666	0.48933333333333334	13.533333333333333	20.5	0.20033333333333334	2	2	0.3333333333333333	0.3333333333333333	0	110.0	93.0	
81.2	73.5	79.6	73.14285714285714	11.625	3.046875	10.805000000000001	3.6642857142857146	96.375	106.55	0.49575	11.950000000000001	23.925	0.1515	0.5162500000000001	15.625	20.424999999999997	0.31275	97.07499999999999	108.35	0.51725	13.45	23.674999999999997	0.21075000000000002	0.57675	13.575	24.075	0.143	2	1	0.5	0.5	0	122.0	101.0	
80.2	73.625	83.4	70.71428571428571	12.108333333333333	1.984375	12.85	1.9085714285714286	101.975	97.625	0.486	16.25	21.424999999999997	0.19725	0.47724999999999995	11.875	24.375	0.27099999999999996	96.60000000000001	109.475	0.5122500000000001	12.725	22.225	0.225	0.5195	14.275	15.325000000000001	0.25475	2	2	0.25	0.75	0	104.0	105.0	
76.6	72.625	82.6	75.0	10.165000000000001	4.356249999999999	11.209999999999999	3.6875	107.79999999999998	114.52499999999999	0.525	14.225	28.35	0.2895	0.52275	13.025	24.0	0.291	95.5	113.05	0.5342499999999999	13.575000000000001	22.875	0.22524999999999998	0.5245	10.649999999999999	20.95	0.16299999999999998	1	1	0.5	0.75	0	112.0	107.0	
77.0	72.375	79.0	74.0	9.706666666666667	4.104166666666667	11.813333333333336	3.170833333333333	101.13333333333334	107.2	0.5379999999999999	13.6	20.0	0.12066666666666666	0.5086666666666667	13.299999999999999	22.066666666666666	0.19466666666666668	95.93333333333334	102.53333333333335	0.46399999999999997	12.266666666666666	30.7	0.159	0.4656666666666667	14.5	17.23333333333333	0.17433333333333334	2	2	0.6666666666666666	1.0	0	100.0	117.0	
84.0	72.0	80.2	71.875	13.0	2.529166666666667	13.725	3.4875	97.66666666666667	103.86666666666667	0.5036666666666667	13.766666666666666	23.233333333333334	0.14533333333333331	0.5196666666666667	18.333333333333332	24.7	0.17633333333333334	102.05000000000001	115.85	0.5619999999999999	11.775	24.8	0.19449999999999998	0.5535	12.399999999999999	21.674999999999997	0.17525000000000002	3	1	0.3333333333333333	0.5	0	114.0	96.0	
77.6	73.75	77.2	73.375	8.71	4.612500000000001	10.366666666666665	4.2	96.425	101.85000000000001	0.47925	12.275	18.825000000000003	0.19674999999999998	0.5575	12.75	27.95	0.17675	94.46666666666665	110.03333333333335	0.492	11.666666666666666	18.033333333333335	0.35033333333333333	0.454	15.4	27.133333333333336	0.26633333333333337	2	2	0.0	1.0	0	103.0	94.0	
78.0	74.14285714285714	80.4	75.625	9.345	3.248809523809524	11.424999999999999	3.8093750000000006	104.975	97.2	0.488	16.325000000000003	17.3	0.28049999999999997	0.5605	11.475	24.85	0.2385	93.72500000000001	102.125	0.532	17.125	17.924999999999997	0.156	0.51275	15.6	21.825	0.18125000000000002	2	1	0.25	0.5	0	97.0	88.0	
88.8	74.75	80.4	72.0	14.84	4.471875000000001	9.48	5.320833333333333	102.62500000000001	117.5	0.589	15.1	22.5	0.2355	0.5195000000000001	11.674999999999999	23.049999999999997	0.21050000000000002	101.86666666666667	111.7	0.527	13.166666666666666	20.8	0.2996666666666667	0.461	16.7	25.23333333333333	0.20866666666666667	2	2	0.5	0.6666666666666666	0	117.0	112.0	
77.8	74.125	82.2	71.875	9.586666666666668	5.0458333333333325	16.68	2.629166666666667	109.03333333333335	102.43333333333334	0.5163333333333333	14.933333333333332	17.766666666666666	0.19300000000000003	0.547	14.066666666666668	22.733333333333334	0.19199999999999998	101.26666666666667	113.23333333333333	0.5103333333333333	11.933333333333332	25.233333333333334	0.3353333333333333	0.5443333333333334	17.099999999999998	24.233333333333334	0.18266666666666664	3	2	0.3333333333333333	1.0	0	102.0	99.0	
75.4	70.28571428571429	75.4	72.125	10.286666666666667	3.078571428571429	7.0550000000000015	3.809375000000001	95.7	100.89999999999999	0.49099999999999994	14.433333333333332	19.866666666666664	0.13	0.5253333333333333	11.299999999999999	25.8	0.20866666666666667	101.72500000000001	99.775	0.46825000000000006	13.675	22.000000000000004	0.19724999999999998	0.5275	15.775	24.599999999999998	0.22325	2	3	0.0	0.25	0	91.0	86.0	
